title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence,decade
love,keyshia cole,1991,93,1,58.72691761363637,0.5522694723946707,-20.670568466186523,0.2117789834737777,0.0,0.4242066144943237,0.3636900782585144,0.1104538944789341,1990s
when youre mad,ne-yo,1991,94,1,86.1328125,0.6590314592633929,-16.93389892578125,0.1818328350782394,0.0866733228868978,0.2130229771137237,0.6804655343294144,0.68780517578125,1990s
why you wanna,t.i.,1991,95,1,95.703125,0.6600985390799387,-16.89655113220215,0.2883087694644928,0.0,0.7125248908996582,0.0,0.2085264042445591,1990s
stupid girls,p!nk,1991,96,1,99.38401442307692,0.7403812135968889,-14.086657524108888,0.2830929458141327,0.0,1.0,0.0,0.2324705593402569,1990s
feel good inc,gorillaz,1991,97,1,92.28515625,0.557201657976423,-20.497941970825195,0.358749657869339,0.0,0.9407668709754944,0.0,0.180622809273856,1990s
im sprung,t-pain,1991,98,1,103.359375,0.3612913949148995,-27.354801177978516,0.2404825687408447,0.0,0.6336972117424011,0.0494541823863983,0.6651712254115513,1990s
do i make you proud,taylor hicks,1991,99,1,71.77734375,0.3267295837402343,-28.564464569091797,0.1563719063997268,0.1853016746684077,0.2428204119205474,0.6357693821191788,0.5905830819266183,1990s
for you i will,teddy geiger,1991,100,1,117.45383522727272,0.6288324628557478,-17.990863800048828,0.1862369775772094,0.0,0.2545211911201477,0.6182182133197784,0.7488818537724483,1990s
irreplaceable,beyonce,2007,1,1,117.45383522727272,0.2712376730782645,-30.506681442260746,0.221719279885292,0.0,0.4769758880138397,0.2845361679792404,0.1773628958169516,2000s
umbrella,rihanna featuring jay-z,2007,2,1,117.45383522727272,0.6949084963117327,-15.678202629089355,0.3240493834018707,0.0,1.0,0.0,0.7620970604636452,2000s
the sweet escape,gwen stefani featuring akon,2007,3,1,117.45383522727272,0.5796440124511719,-19.712459564208984,0.2332138419151306,0.0,1.0,0.0,0.7390441636915331,2000s
big girls dont cry,fergie,2007,4,1,112.34714673913044,0.4693238394601004,-23.573665618896484,0.2058446258306503,0.0,0.5694367289543152,0.1458449065685272,0.7060372251901568,2000s
buy u a drank,t-pain featuring yung joc,2007,5,1,151.99908088235293,0.5410164969308036,-21.064422607421875,0.2918045222759247,0.0,1.0,0.0,0.3053441869912027,2000s
before he cheats,carrie underwood,2007,6,1,151.99908088235293,0.7440438406808035,-13.958465576171877,0.2315628081560135,0.0,0.4596565663814544,0.3105151504278183,0.3459496557412027,2000s
hey there delilah,plain white t's,2007,7,1,103.359375,0.7087685448782785,-15.193100929260254,0.2428948730230331,0.0,0.0873094424605369,0.8690358363091946,0.2346666554042271,2000s
i wanna love you,akon featuring snoop dogg,2007,8,1,99.38401442307692,0.4765939440046038,-23.319211959838867,0.2426089197397232,0.0,0.2061148136854171,0.6908277794718742,0.6797131054218,2000s
say it right,nelly furtado,2007,9,1,78.30255681818181,0.5460504259381975,-20.88823509216309,0.2834329307079315,0.0,0.5120255947113037,0.2319616079330444,0.1484298497980291,2000s
glamorous,fergie featuring ludacris,2007,10,1,129.19921875,0.6104382651192801,-18.634660720825195,0.2769650518894195,0.0,0.4331929683685303,0.3502105474472046,0.7703716932024275,2000s
dont matter,akon,2007,11,1,63.02400914634146,0.6370544978550502,-17.703092575073242,0.2993204593658447,0.0,0.4042078554630279,0.393688216805458,0.1338909191703131,2000s
girlfriend,avril lavigne,2007,12,1,161.4990234375,0.7309989656720842,-14.41503620147705,0.2560859322547912,0.0,0.9817950129508972,0.0,0.3636977005004883,2000s
makes me wonder,maroon 5,2007,13,1,112.34714673913044,0.7433573314121791,-13.98249340057373,0.33753702044487,0.0,0.6947108507156372,0.0,0.2608439235805725,2000s
party like a rockstar,shop boyz,2007,14,1,143.5546875,0.7096494402204241,-15.162269592285156,0.251441478729248,0.0,0.4146598279476166,0.3780102580785751,0.3209756469726562,2000s
this is why im hot,mims,2007,16,1,80.74951171875,0.6650668007986886,-16.7226619720459,0.3282380700111389,0.0,0.5827665328979492,0.1258502006530761,0.1774765995570591,2000s
its not over,daughtry,2007,17,1,143.5546875,0.7437657220023018,-13.968199729919434,0.2268065363168716,0.0,0.6436842679977417,0.0344735980033874,0.3277989033290318,2000s
the way i are,timbaland featuring keri hilson,2007,18,1,161.4990234375,0.5903481074741909,-19.33781623840332,0.2752580940723419,0.0,0.2649027705192566,0.6026458442211151,0.3355675288609095,2000s
fergalicious,fergie,2007,19,1,129.19921875,0.6111888885498047,-18.608388900756836,0.3274238109588623,0.0,1.0,0.0,0.2705218178885323,2000s
crank that,soulja boy tell'em,2007,20,1,135.99917763157896,0.8374909809657506,-10.68781566619873,0.272268682718277,0.0,0.3655281960964203,0.4517077058553695,0.3303535768322478,2000s
give it to me,timbaland featuring nelly furtado & justin timberlake,2007,21,1,112.34714673913044,0.5079783303397042,-22.22075843811035,0.3696043789386749,0.0,0.3502543270587921,0.4746185094118118,0.2137681233660775,2000s
what goes aroundcomes around,justin timberlake,2007,22,1,151.99908088235293,0.6660010201590402,-16.689964294433594,0.3120147287845611,0.0,0.4730330407619476,0.2904504388570785,0.8303410916368501,2000s
cupids chokeholdbreakfast in america,gym class heroes featuring patrick stump,2007,23,1,78.30255681818181,0.706726700919015,-15.264565467834473,0.2651270925998688,0.0,0.4751221835613251,0.2873167246580124,0.1805651047941926,2000s
home,daughtry,2007,25,1,95.703125,0.6933571406773158,-15.732500076293944,0.2024178057909011,0.0,0.3921838402748108,0.4117242395877838,0.7151781245640346,2000s
stronger,kanye west,2007,27,1,103.359375,0.7237591607230051,-14.668429374694824,0.2648837566375732,0.0,0.4027519822120666,0.3958720266819,0.2376647785731724,2000s
we fly high,jim jones,2007,28,1,89.10290948275862,0.7903748648507255,-12.33687973022461,0.2561724185943603,0.0,0.6222127676010132,0.0666808485984802,0.2204383504331993,2000s
u  ur hand,p!nk,2007,29,1,143.5546875,0.5978757040841239,-19.074350357055664,0.3214348256587982,0.0,1.0,0.0,0.2986208997453962,2000s
walk it out,unk,2007,30,1,161.4990234375,0.8079637799944196,-11.721267700195312,0.3128597140312195,0.0,0.687501847743988,0.0,0.3790906633649553,2000s
beautiful girls,sean kingston,2007,31,1,86.1328125,0.7255002430507115,-14.607491493225098,0.2908684909343719,0.0,0.5808867812156677,0.1286698281764984,0.7010989325387138,2000s
this aint a scene its an arms race,fall out boy,2007,32,1,99.38401442307692,0.677366202218192,-16.29218292236328,0.2162991315126419,0.0,0.4304613471031189,0.3543079793453216,0.2198675570645175,2000s
bartender,t-pain featuring akon,2007,33,1,103.359375,0.5016927991594587,-22.440752029418945,0.2232394367456436,0.0,0.3053913116455078,0.5419130325317383,0.6932515062604632,2000s
pop lock  drop it,huey,2007,34,1,71.77734375,0.75662111554827,-13.518260955810549,0.3139994144439697,0.0,0.3772529661655426,0.4341205507516861,0.1765613882882254,2000s
runaway love,ludacris featuring mary j. blige,2007,35,1,172.265625,0.6744062696184431,-16.395780563354492,0.2521518468856811,0.0,0.3194532096385956,0.5208201855421066,0.37545045035226,2000s
rockstar,nickelback,2007,36,1,143.5546875,0.725670896257673,-14.601518630981444,0.2503036856651306,0.0,0.6194297075271606,0.070855438709259,0.824179938180106,2000s
thnks fr th mmrs,fall out boy,2007,37,1,151.99908088235293,0.6028204781668527,-18.901283264160156,0.249651625752449,0.0,0.5304537415504456,0.2043193876743316,0.3177049832384125,2000s
what ive done,linkin park,2007,38,1,123.046875,0.4094861711774553,-25.667984008789062,0.1871555000543594,0.0,0.7652036547660828,0.0,0.2169976806640625,2000s
summer love,justin timberlake,2007,39,1,95.703125,0.6353400094168526,-17.763099670410156,0.2370516806840896,0.0,1.0,0.0,0.2035746983119419,2000s
you,lloyd featuring lil wayne,2007,40,1,198.76802884615384,0.748008564540318,-13.819700241088867,0.2737398743629455,0.0,0.5415365099906921,0.1876952350139618,0.9469617747212504,2000s
wait for you,elliott yamin,2007,41,1,117.45383522727272,0.5191256931849888,-21.83060073852539,0.2070059925317764,0.0,0.4169391095638275,0.3745913356542587,0.7269404998382965,2000s
last night,diddy featuring keyshia cole,2007,42,1,123.046875,0.6676776885986329,-16.63128089904785,0.3563308417797088,0.0,0.5624451041221619,0.1563323438167572,0.268635984148298,2000s
make it rain,fat joe featuring lil wayne,2007,43,1,151.99908088235293,0.7646126883370535,-13.238555908203123,0.2566578686237335,0.0,0.5714110732078552,0.1428833901882171,0.3500634252724527,2000s
make me better,fabolous featuring ne-yo,2007,44,1,172.265625,0.7535329818725586,-13.62634563446045,0.2627717554569244,0.0,0.4947496652603149,0.2578755021095276,0.8912757928030832,2000s
ice box,omarion,2007,45,1,129.19921875,0.4584214891706194,-23.95524787902832,0.3554567992687225,0.0,0.413487821817398,0.3797682672739029,0.7399683380126953,2000s
lost without u,robin thicke,2007,48,1,112.34714673913044,0.5376706804547992,-21.18152618408203,0.3733980655670166,0.0,0.5840597748756409,0.1239103376865387,0.7197065933890965,2000s
im a flirt,r. kelly or bow wow,2007,49,1,135.99917763157896,0.7316884449550084,-14.390904426574709,0.3084449172019958,0.0,0.4605588912963867,0.3091616630554199,0.3091930696300994,2000s
if everyone cared,nickelback,2007,50,1,129.19921875,0.6470535823277065,-17.353124618530273,0.1863347291946411,0.0,0.2294133752584457,0.6558799371123314,0.2776947566441127,2000s
get it shawty,lloyd,2007,51,1,64.599609375,0.5548394339425223,-20.58061981201172,0.3109502494335174,0.0,0.5360683798789978,0.1958974301815033,0.1208241925920759,2000s
face down,the red jumpsuit apparatus,2007,52,1,92.28515625,0.7384131567818778,-14.155539512634276,0.2234442234039306,0.0,0.8968325853347778,0.0,0.716865109034947,2000s
the way i live,baby boy da prince featuring lil boosie,2007,53,1,89.10290948275862,0.5504573822021485,-20.733991622924805,0.3056672811508178,0.0,0.7401515245437622,0.0,0.6724548539034839,2000s
shortie like mine,bow wow featuring chris brown & johnta austin,2007,54,1,143.5546875,0.7953938347952706,-12.161215782165527,0.3155588805675506,0.0,0.401557445526123,0.3976638317108154,0.3381245258876255,2000s
it ends tonight,the all-american rejects,2007,55,1,89.10290948275862,0.5571840558733259,-20.498558044433594,0.1888268738985061,0.0,0.3482826352119446,0.4775760471820831,0.1738001886377193,2000s
a bay bay,hurricane chris,2007,56,1,151.99908088235293,0.6710249764578683,-16.51412582397461,0.291645735502243,0.0,0.5859056115150452,0.1211415827274322,0.3313458828966157,2000s
because of you,ne-yo,2007,57,1,112.34714673913044,0.689062854221889,-15.882800102233888,0.3500200808048248,0.0,0.5062503814697266,0.2406244277954101,0.2499850281425144,2000s
i tried,bone thugs-n-harmony featuring akon,2007,58,1,83.35433467741936,0.406456048148019,-25.774038314819336,0.1774675697088241,0.0,0.6019980907440186,0.0970028638839721,0.1313362125097881,2000s
welcome to the black parade,my chemical romance,2007,59,1,75.99954044117646,0.3169349125453404,-28.90727806091309,0.2084233313798904,0.0,0.2333325296640396,0.6500012055039406,0.0976717120258748,2000s
shawty,plies featuring t-pain,2007,60,1,103.359375,0.719152123587472,-14.829675674438477,0.2317538410425186,0.0,1.0,0.0,0.7367433711460658,2000s
beautiful liar,beyonce & shakira,2007,62,1,92.28515625,0.5075568607875279,-22.235509872436523,0.250723659992218,0.0,1.0,0.0,0.170693849836077,2000s
keep holding on,avril lavigne,2007,64,1,107.666015625,0.4944765363420759,-22.693321228027344,0.1818459033966064,0.0,1.0,0.0,0.7010367693219867,2000s
let it go,keyshia cole featuring missy elliott & lil kim,2007,65,1,95.703125,0.6030543191092355,-18.89309883117676,0.3538253009319305,0.0,0.7505276203155518,0.0,0.1971175602504185,2000s
apologize,timbaland featuring onerepublic,2007,66,1,117.45383522727272,0.5976084572928292,-19.083703994750977,0.1558784544467926,0.2231359230457128,0.212906539440155,0.6806401908397675,0.2426370526598645,2000s
bubbly,colbie caillat,2007,67,1,78.30255681818181,0.5675688607352121,-20.135089874267575,0.2299278974533081,0.0,1.0,0.0,0.652733536757432,2000s
like a boy,ciara,2007,68,1,129.19921875,0.5096496037074498,-22.162263870239254,0.2320091277360916,0.0,0.4887231886386871,0.2669152170419693,0.2502139609200614,2000s
who knew,p!nk,2007,69,1,92.28515625,0.4095203944614955,-25.666786193847656,0.3142052292823791,0.0,0.6223987340927124,0.0664018988609314,0.1510865565708705,2000s
never again,kelly clarkson,2007,70,1,143.5546875,0.7024633952549526,-15.41378116607666,0.1911157220602035,0.0,0.330525666475296,0.504211500287056,0.8195384379795619,2000s
promise,ciara,2007,71,1,61.5234375,0.7328168324061802,-14.351410865783691,0.2248854488134384,0.0,0.5302290916442871,0.2046563625335693,0.1498278754098075,2000s
bed,j. holiday,2007,72,1,86.1328125,0.6344156537737166,-17.795452117919922,0.2580536305904388,0.0,0.2693256735801697,0.5960114896297455,0.1828820146833147,2000s
throw some ds,rich boy featuring polow da don,2007,73,1,161.4990234375,0.606036376953125,-18.788726806640625,0.243250772356987,0.0,0.8644571900367737,0.0,0.8387051827566965,2000s
rehab,amy winehouse,2007,74,1,95.703125,0.4356943947928292,-24.750696182250977,0.2792641818523407,0.0,0.4463087618350982,0.3305368572473526,0.6636455753871373,2000s
big things poppin,t.i.,2007,75,1,172.265625,0.8280183247157505,-11.01935863494873,0.2359896302223205,0.0,0.6795574426651001,0.0,0.4061728613717215,2000s
no one,alicia keys,2007,76,1,89.10290948275862,0.745506477355957,-13.907273292541504,0.2519391179084778,0.0,0.1468041092157364,0.7797938361763954,0.7114646729342456,2000s
the great escape,boys like girls,2007,77,1,151.99908088235293,0.6439557211739676,-17.461549758911133,0.1889626532793045,0.0,0.8414680361747742,0.0,0.8259320318398355,2000s
2 step,unk,2007,78,1,151.99908088235293,0.8532750810895647,-10.135372161865234,0.2586745917797088,0.0,0.944211721420288,0.0,0.3677959038229549,2000s
walk away,paula deanda featuring the dey,2007,79,1,151.99908088235293,0.6350284576416015,-17.774003982543945,0.3326493501663208,0.0,0.9181026816368104,0.0,0.3241465791333623,2000s
go getta,young jeezy featuring r. kelly,2007,80,1,172.265625,0.3642665318080357,-27.25067138671875,0.1768882721662521,0.0,1.0,0.0,0.3134225027901786,2000s
here,hellogoodbye,2007,81,1,129.19921875,0.3828384944370814,-26.60065269470215,0.2800644934177398,0.0,0.1586177498102188,0.7620733752846718,0.7248517390659878,2000s
on the hotline,pretty ricky,2007,82,1,92.28515625,0.7971551895141602,-12.099568367004396,0.2681773900985718,0.0,0.6560027003288269,0.0159959495067596,0.2286135155814034,2000s
wind it up,gwen stefani,2007,83,1,117.45383522727272,0.5712933131626674,-20.00473403930664,0.2498789578676223,0.0,0.8774638772010803,0.0,0.2373740238338322,2000s
cyclone,baby bash featuring t-pain,2007,84,1,151.99908088235293,0.8296870640345982,-10.960952758789062,0.2872428596019745,0.0,0.4602061808109283,0.3096907287836075,0.8630783004119617,2000s
break it off,rihanna & sean paul,2007,85,1,89.10290948275862,0.733968380519322,-14.31110668182373,0.3593930006027221,0.0,0.973622739315033,0.0,0.2091570535669185,2000s
first time,lifehouse,2007,86,1,129.19921875,0.3797344752720424,-26.709293365478516,0.2240830808877945,0.0,0.9930101037025452,0.0,0.2242309352329799,2000s
ayo technology,50 cent featuring justin timberlake & timbaland,2007,87,1,143.5546875,0.647381101335798,-17.34166145324707,0.1996558457612991,0.0,0.9288729429244996,0.0,0.308521979195731,2000s
outta my system,bow wow featuring t-pain & johnta austin,2007,88,1,83.35433467741936,0.7071362359183175,-15.250231742858888,0.3335025310516357,0.0,0.4023537039756775,0.3964694440364837,0.1914722500638478,2000s
teardrops on my guitar,taylor swift,2007,89,1,99.38401442307692,0.6651667458670479,-16.71916389465332,0.2139779478311538,0.0,0.2061420977115631,0.6907868534326553,0.7174276657942887,2000s
shut up and drive,rihanna,2007,90,1,89.10290948275862,0.6571847643171038,-16.998533248901367,0.2904269397258758,0.0,0.8743733167648315,0.0,0.1938003303264749,2000s
snow,red hot chili peppers,2007,91,1,103.359375,0.4259241376604352,-25.09265518188477,0.2518406212329864,0.0,0.3773084580898285,0.4340373128652572,0.6780977739606584,2000s
kiss kiss,chris brown featuring t-pain,2007,93,1,135.99917763157896,0.440885271344866,-24.569015502929688,0.2873168587684631,0.0,0.2872039675712585,0.5691940486431122,0.2510324349080709,2000s
rock yo hips,crime mob featuring lil scrappy,2007,95,1,151.99908088235293,0.6168957846505302,-18.408647537231445,0.2665414810180664,0.0,1.0,0.0,0.320520044535148,2000s
lovestoned,justin timberlake,2007,96,1,123.046875,0.6682228633335658,-16.612199783325195,0.3457802534103393,0.0,1.0,0.0,0.2687450190952846,2000s
better than me,hinder,2007,97,1,143.5546875,0.1556201389857701,-34.55329513549805,0.1883563548326492,0.0,0.6983520984649658,0.0,0.7101697867257255,2000s
paralyzer,finger eleven,2007,98,1,107.666015625,0.6856176103864398,-16.00338363647461,0.2100517749786377,0.0,0.7855927348136902,0.0,0.2392649841308594,2000s
thats that,snoop dogg featuring r. kelly,2007,99,1,83.35433467741936,0.6153018951416016,-18.464433670043945,0.2798539996147156,0.0,0.9665194749832152,0.0,0.6731053819085047,2000s
same girl,r. kelly duet,2007,100,1,69.83741554054055,0.4910350799560546,-22.81377220153809,0.3129006624221802,0.0,0.475637823343277,0.2865432649850845,0.6192871921495121,2000s
low,flo rida featuring t-pain,2008,1,1,129.19921875,0.5982880728585379,-19.059917449951172,0.2591346204280853,0.0,0.4146422743797302,0.3780365884304046,0.267941654750279,2000s
bleeding love,leona lewis,2008,2,1,151.99908088235293,0.5117303030831474,-22.089439392089844,0.1762612015008926,0.0816480313308206,0.7945334315299988,0.0,0.7994869482216715,2000s
lollipop,lil wayne featuring static major,2008,4,1,151.99908088235293,0.5219149998256138,-21.732975006103516,0.2813759744167328,0.0,0.3300456702709198,0.5049314945936203,0.3015238875701648,2000s
no air,jordin sparks duet,2008,6,1,107.666015625,0.5755506243024554,-19.855728149414062,0.2108495384454727,0.0,0.4920863211154938,0.2618705183267593,0.7172515869140625,2000s
love song,sara bareilles,2008,7,1,123.046875,0.6567952292306083,-17.01216697692871,0.219839334487915,0.0,0.4078419506549835,0.3882370740175247,0.7664594922746931,2000s
love in this club,usher featuring young jeezy,2008,8,1,135.99917763157896,0.6547532217843192,-17.083637237548828,0.2500970661640167,0.0,0.4049925804138183,0.3925111293792724,0.2938060249959616,2000s
with you,chris brown,2008,9,1,112.34714673913044,0.6934285572596959,-15.730000495910645,0.2521526515483856,0.0,0.5522903203964233,0.171564519405365,0.7508581687500758,2000s
forever,chris brown,2008,10,1,117.45383522727272,0.6001587459019252,-18.994443893432617,0.2859046757221222,0.0,0.205127328634262,0.6923090070486069,0.2431471103816837,2000s
sexy can i,ray j & yung berg,2008,11,1,172.265625,0.3001195635114397,-29.49581527709961,0.2451034635305404,0.0,1.0,0.0,0.3005931091308593,2000s
take a bow,rihanna,2008,12,1,161.4990234375,0.5204323904854911,-21.784866333007812,0.3219760358333587,0.0,0.8740682601928711,0.0,0.8215843854631697,2000s
i kissed a girl,katy perry,2008,14,1,129.19921875,0.7861141204833985,-12.486005783081056,0.2764730751514435,0.0,0.5508950352668762,0.1736574470996856,0.3055068642752511,2000s
whatever you like,t.i.,2008,15,1,151.99908088235293,0.7538262231009347,-13.616082191467283,0.2176610082387924,0.0,0.8374720215797424,0.0,0.8479061322252289,2000s
disturbia,rihanna,2008,16,1,123.046875,0.6626614706856864,-16.806848526000977,0.2642430961132049,0.0,0.5490196943283081,0.1764704585075378,0.2676327405657087,2000s
dont stop the music,rihanna,2008,17,1,123.046875,0.6824962615966796,-16.11263084411621,0.3947126567363739,0.0,0.3428170680999756,0.4857743978500366,0.2715996987479073,2000s
pocketful of sunshine,natasha bedingfield,2008,18,1,112.34714673913044,0.6613849639892578,-16.851526260375977,0.2460935562849044,0.0,0.4849532544612884,0.2725701183080673,0.2444494500959882,2000s
closer,ne-yo,2008,20,1,161.4990234375,0.5073069436209542,-22.2442569732666,0.2721814513206482,0.0,0.4328692555427551,0.3506961166858673,0.3189592960902622,2000s
touch my body,mariah carey,2008,22,1,78.30255681818181,0.6615266527448381,-16.846567153930664,0.301384299993515,0.0,0.5540810227394104,0.1688784658908844,0.1715250951593572,2000s
4 minutes,madonna featuring justin timberlake & timbaland,2008,23,1,56.17357336956522,0.8177114486694336,-11.380099296569824,0.2229945659637451,0.0,0.2193306684494018,0.6710039973258972,0.1635422897338867,2000s
so what,p!nk,2008,24,1,123.046875,0.7228946140834264,-14.698688507080078,0.2331907749176025,0.0,0.8289143443107605,0.0,0.7796793692452567,2000s
clumsy,fergie,2008,26,1,92.28515625,0.6631753649030413,-16.788862228393555,0.2994492948055267,0.0,0.6443212628364563,0.0335181057453155,0.7018175506591797,2000s
im yours,jason mraz,2008,27,1,151.99908088235293,0.5515255519321987,-20.696605682373047,0.3231327533721924,0.0,0.4611454606056213,0.308281809091568,0.8074459979914818,2000s
leavin,jesse mccartney,2008,28,1,78.30255681818181,0.5694349561418806,-20.06977653503418,0.3191145360469818,0.0,0.4836635887622833,0.274504616856575,0.1531067558387657,2000s
dangerous,kardinal offishall featuring akon,2008,29,1,117.45383522727272,0.649349866594587,-17.272754669189453,0.3695994317531585,0.0,0.5686701536178589,0.1469947695732116,0.2529853345202161,2000s
tattoo,jordin sparks,2008,30,1,112.34714673913044,0.6499192919049944,-17.252824783325195,0.2399514317512512,0.0,0.8452531695365906,0.0,0.7421563156791355,2000s
see you again,miley cyrus,2008,31,1,135.99917763157896,0.8016960961478097,-11.94063663482666,0.308733582496643,0.0,0.34416064620018,0.4837590306997299,0.3231945998686597,2000s
shake it,metro station,2008,32,1,151.99908088235293,0.6208589826311384,-18.269935607910156,0.2351282089948654,0.0,1.0,0.0,0.8213126841312697,2000s
stop and stare,onerepublic,2008,33,1,92.28515625,0.5175388881138393,-21.886138916015625,0.2020238190889358,0.0,0.5698212385177612,0.1452681422233581,0.6726902553013393,2000s
take you there,sean kingston,2008,34,1,112.34714673913044,0.6865664890834263,-15.970172882080078,0.2266529351472854,0.0,1.0,0.0,0.2494857551148219,2000s
paper planes,m.i.a.,2008,35,1,172.265625,0.7048320497785295,-15.330878257751465,0.2647642493247986,0.0,0.3580357730388641,0.4629463404417038,0.8815356063842774,2000s
hot n cold,katy perry,2008,36,1,129.19921875,0.7177951540265765,-14.877169609069824,0.3120178878307342,0.0,0.9665601849555968,0.0,0.2918430709838867,2000s
live your life,t.i. featuring rihanna,2008,37,1,151.99908088235293,0.5882173265729632,-19.41239356994629,0.2504859268665313,0.0,0.648410975933075,0.0273835361003875,0.8147843529196347,2000s
bust it baby part 2,plies featuring ne-yo,2008,38,1,78.30255681818181,0.4804698399135044,-23.183555603027344,0.2336469888687133,0.0,1.0,0.0,0.1353137325930904,2000s
american boy,estelle featuring kanye west,2008,39,1,117.45383522727272,0.5397722516741071,-21.10797119140625,0.208327054977417,0.0,0.1373289674520492,0.7940065488219261,0.2310698115361201,2000s
got money,lil wayne featuring t-pain,2008,40,1,161.4990234375,0.8087692260742188,-11.693077087402344,0.2392578870058059,0.0,0.8171179890632629,0.0,0.3792517525809151,2000s
our song,taylor swift,2008,41,1,172.265625,0.6453480856759207,-17.412817001342773,0.3065763711929321,0.0,0.2884153425693512,0.5673769861459732,0.8696388135637556,2000s
damaged,danity kane,2008,42,1,123.046875,0.6317757742745536,-17.887847900390625,0.2864560186862945,0.0,0.7234893441200256,0.0,0.2614556012834821,2000s
a milli,lil wayne,2008,43,1,99.38401442307692,0.5760234832763672,-19.83917808532715,0.2963853776454925,0.0,0.7641750574111938,0.0,0.1995990132761525,2000s
sorry,buckcherry,2008,44,1,66.25600961538461,0.6371361323765345,-17.70023536682129,0.2081101685762405,0.0,0.2613660991191864,0.6079508513212204,0.6408329613654168,2000s
independent,webbie featuring lil' phat & lil' boosie,2008,45,1,172.265625,0.8658472061157226,-9.695347785949709,0.2789303958415985,0.0,0.1982584595680236,0.7026123106479645,0.4137386376517159,2000s
cant believe it,t-pain featuring lil wayne,2008,46,1,89.10290948275862,0.4840268816266741,-23.059059143066406,0.2416515201330185,0.0,0.6275895833969116,0.0586156249046325,0.659168753788389,2000s
like youll never see me again,alicia keys,2008,47,1,129.19921875,0.4048986162458147,-25.828548431396484,0.2100156396627426,0.0,0.8425225019454956,0.0,0.7292637634277344,2000s
when i grow up,the pussycat dolls,2008,49,1,117.45383522727272,0.6924211774553571,-15.7652587890625,0.2389167100191116,0.0,1.0,0.0,0.2615995966923701,2000s
sensual seduction,snoop dogg,2008,50,1,117.45383522727272,0.4528646741594587,-24.149736404418945,0.2011362910270691,0.0,0.5387495756149292,0.1918756365776062,0.2136882960331904,2000s
what you got,colby o'donis featuring akon,2008,51,1,117.45383522727272,0.6855921609061105,-16.004274368286133,0.2011972218751907,0.0,0.3239946663379669,0.5140080004930496,0.2602337933825208,2000s
its not my time,3 doors down,2008,52,1,129.19921875,0.5291853768484933,-21.478511810302734,0.1500337272882461,0.0,0.553062379360199,0.1704064309597015,0.7541211155482701,2000s
better in time,leona lewis,2008,53,1,80.74951171875,0.515816170828683,-21.946434020996097,0.1683005690574646,0.0,0.1325381845235824,0.8011927232146263,0.647626473563058,2000s
shadow of the day,linkin park,2008,55,1,54.978390957446805,0.5844728742327009,-19.54344940185547,0.2499562054872512,0.3422536213090653,0.0317168086767196,0.9524247869849204,0.1168945748465401,2000s
sweetest girl,"wyclef jean featuring akon, lil wayne & niia",2008,56,1,123.046875,0.6900686808994838,-15.847596168518066,0.2134560346603393,0.0,0.4608665406703949,0.3087001889944076,0.7731141826084682,2000s
miss independent,ne-yo,2008,57,1,112.34714673913044,0.73714599609375,-14.19989013671875,0.3322026431560516,0.0,0.3372268378734588,0.4941597431898117,0.7596016565168866,2000s
fall for you,secondhand serenade,2008,58,1,112.34714673913044,0.4484816414969308,-24.303142547607425,0.2585027515888214,0.0,0.5826749801635742,0.1259875297546386,0.7018687855975227,2000s
in the ayer,flo rida featuring will.i.am,2008,59,1,83.35433467741936,0.618147441319057,-18.364839553833008,0.2801635265350342,0.0,1.0,0.0,0.1736744911439957,2000s
say,john mayer,2008,60,1,112.34714673913044,0.4371087755475725,-24.70119285583496,0.2748476564884186,0.0,0.3829635977745056,0.4255546033382416,0.6995942124076512,2000s
one step at a time,jordin sparks,2008,61,1,103.359375,0.5433880942208427,-20.981416702270508,0.2684304118156433,0.0,0.4401167035102844,0.3398249447345733,0.7015905652727399,2000s
hate that i love you,rihanna featuring ne-yo,2008,62,1,92.28515625,0.6213412693568638,-18.25305557250977,0.269126683473587,0.0,0.4847413897514343,0.2728879153728485,0.1934507315499442,2000s
superstar,lupe fiasco featuring matthew santos,2008,63,1,95.703125,0.549110358101981,-20.781137466430664,0.1860973834991455,0.0,0.6894099116325378,0.0,0.6863287680489677,2000s
suffocate,j. holiday,2008,64,1,123.046875,0.4750472477504185,-23.37334632873535,0.2194864153861999,0.0,0.1717656999826431,0.7423514500260353,0.7301098959786552,2000s
let it rock,kevin rudolf featuring lil wayne,2008,65,1,112.34714673913044,0.7045913968767439,-15.339301109313965,0.2029416561126709,0.0,0.8589069247245789,0.0,0.2530907366734855,2000s
get like me,david banner featuring chris brown,2008,66,1,172.265625,0.777060672215053,-12.802876472473145,0.3240130245685577,0.0,1.0,0.0,0.395981330871582,2000s
realize,colbie caillat,2008,67,1,83.35433467741936,0.5183825356619699,-21.856611251831055,0.2170188874006271,0.0,0.278804063796997,0.5817939043045044,0.6537215100125783,2000s
put on,young jeezy featuring kanye west,2008,68,1,135.99917763157896,0.8976157324654715,-8.583449363708496,0.2096936106681823,0.0,0.0533335097134113,0.919999735429883,0.3423785271321921,2000s
the time of my life,david cook,2008,69,1,151.99908088235293,0.6506671360560826,-17.22665023803711,0.2253423780202865,0.0,0.0825778543949127,0.8761332184076309,0.8272743148162586,2000s
